,item,rate,num_rate,num_sold,price
113,【底價促銷】寬鬆寬褲 哈倫褲 九分沙灘褲 燈籠褲 闊腿褲 收腳蘿蔔褲 女花褲 夏季長褲 波西米亞民族風長褲女,4.7,10,43,$80
114,現貨 休閒褲 工裝褲女 2019潮牌束腳bf學生嘻哈街舞韓版顯瘦小腳哈倫褲休閒褲子女,4.8,144,351,$199
115,格子褲 九分褲 褲子 格褲 顯瘦褲 休閒長褲 英倫學院風格子抽繩哈倫褲 格子長褲 學生百搭顯瘦高腰薄款直筒褲女 女生長褲,4.8,"1,252","3,402",$163
116,夏季2020新款韓版寬松黑色直筒開叉拖地褲高腰顯瘦休閑闊腿長褲女,4.9,22,61,$199
117,✻高腰深藍色牛仔褲女長褲2019新款春秋松緊腰彈力小腳褲黑色哈倫褲春季   復古  高腰  胖MM  大碼  牛仔褲,5.0,31,108,$167 - $220
118,現貨下殺 休閒褲 休閒長褲 寬褲 束腳運動褲女 寬松bf春秋季2020新款百搭學生女褲子 顯瘦嘻哈休閑褲,4.8,12,44,$50 - $77
119,YESWOMEN 休閒褲 長褲 棉麻九分褲春夏季薄款直筒寬鬆休閒褲女水洗褲爆款哈倫小腳褲子,4.8,87,280,$116 - $143
120,28~44吋腰✨台灣現貨 超彈力透氣排汗速乾褲 休閒褲 登山 戶外 工作褲 男/女 6色 M-8XL碼【CP16029】,4.9,96,258,$549
121,【14色可選】25-32碼 純棉彈力七分褲小腳褲女彈力顯瘦韓版糖果彩色中褲修身緊身薄款彩色胖mm大碼,4.9,21,84,$139
122,實拍 長褲 休閒長褲 寬褲  ins工裝褲女2019秋季韓版原宿風街頭嘻哈男女寬鬆束腳九分休閒褲,5.0,55,143,$199 - $269
123,蝦皮優選（虧本特賣）廣場舞褲子女長褲裙褲微喇莫代爾舞蹈褲子運動服裝拉丁舞跳舞褲子現貨秒發,5.0,13,53,$200
124,蝦皮優選【碧影運動】蜜桃緊身褲高腰收腹瑜伽褲九分褲運動褲長褲女彈力速乾健身長褲修身顯瘦打底運動長褲跑步重訓舞蹈褲壓力褲,4.9,71,194,$286
125,女生長褲 鉛筆褲 緊身褲 破洞裤 弹力小脚裤 休闲打底褲女黑色韓版學生緊身褲顯瘦修身鉛筆褲子彈力休閑小腳褲,4.5,189,624,$101 - $133
126,蝦皮優選老闆不賣了!秋新款腰帶港味高腰花苞長褲 哈倫褲 九分褲 花苞褲 寬鬆蘿蔔褲 休閒褲 工裝褲 女 小腳褲 長褲-杜達女孩,4.8,122,248,$219
127,工裝褲 女生褲子 長褲 高腰長褲 褲子女潮流 時尚 網紅款韓版高腰牛仔長褲 法式工裝褲闊腿褲,4.9,247,613,$207
128,2件減20✨冰絲闊腿褲 寬褲 薄款九分褲 長褲 女夏季 韓版高腰寬松 垂感 直筒 休閑褲 超好穿 超舒適,4.9,22,77,$169
