,item,rate,num_rate,num_sold,price
1100,妙妙屋~~台灣現貨 男花童禮服/黑色畢業表演服/背心+褲子+襯衫+領結+飾品 5件套  可配短袖襯衫,4.9,75,111,$299 - $880
1101,【山林】 11K73-01 黑 Mountneer 男排汗透氣短袖內衣 同Under Armour材質 快乾,5.0,1,4,$490
1102,妙妙屋~~台灣現貨 男花童禮服 婚禮喜宴男孩花童服裝 男童短袖襯衫+短褲+背心+領結4件套裝 ~現貨,5.0,38,72,$250 - $350
1103,【Men Star】免運費 韓版棉質連帽背心 羽絨背心 鋪棉背心 男 媲美 stage h&m esprit edwin,5.0,13,23,$490
1104,現貨！隔日出貨！前短後長下擺開叉秋冬層次搭配打底男運動棉汗加長背心 / 白色 黑色 長版內搭 男生 女生,5.0,37,87,$400
1105,現貨+預購！ 前短後長下擺開叉秋冬層次搭配打底男運動棉汗加長背心 / 灰色 駝色 長版內搭 男生 女生,5.0,18,37,$400
1106,派林襪品～nonno儂儂 涼感男背心90035,5.0,13,45,$90
1107,【出清】 男士背心 純棉背心舒適透氣 運動背心男韓版全棉背心上衣,4.9,19,55,$99
1108,蝦皮優選台灣製 MIT 9843男竹炭寬肩背心內衣 吸濕男竹碳纖維內衣 男竹炭背心 男內衣 男竹碳無袖內衣,5.0,69,236,$95
1109,ZUPPER 男性魔術內衣 超薄貼身舒適 塑形型男T恤 就有二頭肌胸肌 假肌肉衣 襯墊肩 身材纖細男專用 改版透氣布料,4.6,52,133,$960
1110,蝦皮優選【男性束腰】塑身衣、男塑衣、腰夾、男塑身內衣、瘦身衣、男生束腰 束腹 男人束腰塑腰新娘(云文Wting CO.1027君,4.6,147,356,$150
1111,免運 皮馬甲 皮背心 素面背心男 休閒皮馬甲 歐美皮革背心 表演皮馬甲 造型皮背心 男馬甲 男背心 黑色【韓瘋谷】,4.8,6,8,$966
1112,＊lien時尚館＊【BR027】歐美機能新品~男塑身衣立體剪裁短袖內衣 強效平坦腹部機能背心/X型防駝塑身上衣~,5.0,21,44,$390
1113,【韓瘋谷】韓系西裝背心馬甲男 單排釦開襟背心男 雅痞商務背心 韓版襯衫外搭背心外套男 純色素面馬甲 男馬甲 男背心 四色,5.0,33,57,$268 - $358
1114,（迷彩微彈背心） 迷彩背心無袖上衣男 無袖內搭衣男打底衫男 挖背坦克背心 韓版無袖背心男 沙灘背心 男背心T恤【韓瘋塔】,4.8,23,90,$188
1115,免運<結婚西裝馬甲> 韓版西裝背心男 單排扣開襟背心 藏青色背心 黑色背心馬甲 深咖啡色背心 男馬甲【韓瘋谷】,4.6,12,22,$399
1116,免運〈假兩件背心馬甲〉韓系西裝馬甲背心男 英倫開襟背心 西裝背心無袖 開襟背心外套 男馬甲 男背心【韓瘋谷】,4.8,38,94,$350
1117,（假兩件西裝馬甲背心）韓版襯衫外搭馬甲男 商務馬甲背心 結婚男背心外套 表演馬甲 西裝背心馬甲外套男 李敏鎬【韓瘋塔】,5.0,16,26,$399
1118,（西裝背心馬甲）工作商務背心 素面背心 素色背心 男馬甲男背心 結婚西裝馬甲男 單排扣開襟背心男 表演馬甲背心【韓瘋塔】,4.6,13,21,$388
1119,【韓瘋谷】 Healer同款 連帽拉鍊背心 表演馬甲背心 純色背心馬甲 個性背心外套 運動背心男 棉質背心 男背心 三色,4.8,28,47,$368
1120,潮男必備時尚男背心舒適棉質汗背心特價 35色,4.9,19,51,$350
1121,【ZENPU】＊超值組＊大尺碼6件三槍牌汗布系列乾爽吸汗男背心100%精梳棉/男內衣-44-50-HE-811,4.9,30,57,$810 - $900
1122,（暢銷款）背心 無袖背心 運動T恤 無袖T恤 ns嘻哈男無袖背心坎肩寬松t恤沙灘潮牌大碼夏季運動休閑籃球背心,5.0,1,3,$129
1123,夏季高街日係原創潮牌INS字母燙金印花無袖衫T恤CHIC國潮坎肩背心吊嘎✆1/2裝夏季學生潮牌嘻哈男背心歐美寬松籃球健身,4.0,2,2,$157 - $234
