,item,rate,num_rate,num_sold,price
121,【滿299免運】 男生短袖 M-3XL 男短袖t恤 情侶裝 大碼汗衫 男短袖上衣 圓領男生素色t恤 情侶短袖 夏天短袖,4.5,12,89,$49 - $59
122,男士短袖t恤 夏季新款短袖T恤 拼接短T 韩版潮流短T 青少年休閑百搭圓領t恤 舒適修身打底衫t恤男 學院風短袖上衣,4.8,83,151,$89
123,純棉日系潮流百搭工裝襯衫口袋短袖襯衫男潮流夏季復古襯衫(C27#),4.8,25,87,$249
124,安德瑪T恤 Under Armour UA短袖 男休閒籃球跑步健身T恤 舒適透氣排汗吸濕速乾彈力修身運動T恤.1706,5.0,28,64,$179
125,男士短袖t恤 夏季新款純色短袖T恤 短袖素T 青年男士休閑百搭圓領t恤 舒適修身打底衫t恤男 學生簡約短袖上衣 休閒短T,4.9,78,313,$58 - $69
126,潮T 短T 男生短袖 韩版 T恤  VRF小雛菊T恤男短袖ins潮網紅港風T恤cec超火的半袖BF原宿學生短T,4.6,41,88,$89
127,【9色批發】繡花Polo衫 速乾透氣 吸溼排汗 素面POLO衫 翻領立領網眼棉 大尺碼Polo 工作服 男 夏季短袖,4.9,49,201,$223
128,🔥ins超火的T恤🔥男生短袖T恤 情侶裝 原創潮牌短袖男T恤時尚潮流歐美風嘻哈街頭bf風韓版潮學生寬松t恤,4.7,478,"1,089",$169
129,2019夏季日系復古大尺碼T恤 韓版學院風百搭素T 日系棉質短袖T恤 寬鬆卡通動漫印花休閒短袖衣著男 正韓上衣 男生衣著,4.8,126,270,$198
130,蝦皮優選╭☆優格yo-girl☆╯【紳士風範】標準款~防皺-素面.短袖男襯衫(領子下備有暗釦)*領圍15吋~17.5吋,4.9,157,580,$280
131,The North Face 新品北臉 北面 短袖 男休閒籃球跑步健身T恤 舒適透氣排汗吸濕速乾彈力修身,4.7,23,96,$119
132,安德瑪T恤 Under Armour UA短袖 男休閒籃球跑步健身T恤 舒適透氣排汗吸濕速乾彈力修身運動T恤,4.9,25,63,$169
133,【壹號站】韓版短袖襯衫S-5XL（6色）大尺碼上班襯衫 商務襯衫 素色襯衫 男襯衫 工作襯衫（PR9991））,4.8,43,192,$99
134,【現貨速發】短袖花襯衫男 夏威夷復古韓版痞帥印花襯衣外套 港風潮海邊旅行度假必備款古著 大碼印花男生短袖上衣 現貨,4.9,8,46,$55 - $155
135,CPMAX 翻領純色素面短袖襯衫 三色可選 男襯衫 短袖襯衫 素色襯衫 夏天襯衫 上班襯衫 男短袖 韓版襯衫【B24】,4.8,210,617,$159
