,item,rate,num_rate,num_sold,price
1026,📢促銷特價中 | The North Face 老帽 北臉 北面 刺繡 logo 帽子 遮陽帽 棒球帽,5,24,56,$699 - $849
1027,CL03  設計款小帽 小帽 防曬透氣吸濕排汗 小布帽 安全帽內襯 自行車小帽 腳踏車小帽 單車小帽 跑步小帽,4.9,35,61,$150.00
1028,【現貨批發】Nike 帽子 男夏天 薄款 棒球帽 戶外運動太陽帽 速幹 潮牌 可調節 老帽,4.8,11,34,$69.00
1029,🎀現貨 兒童 字母 棒球帽 鯊魚 漁夫帽 刺繡款 魔鬼氈 帽圍可調 汗帶設計 附防風繩,4.9,9,24,$109 - $129
1030,【酒店專用】廚師帽子男布帽服務員貝雷帽女酒店廚房火鍋餐廳工作帽定制鴨舌帽,5,2,54,$92 - $169
1031,PS中壢 WOOALONG WAL 韓國網紅帽 老帽,5,14,35,"$1,280 - $1,580"
1032,[A&M SHOP]Kangol春夏新款漁夫帽🦘,5,107,243,"$1,880.00"
1033,蝦皮優選草帽 甜美百搭鏤空可折疊草帽 遮陽帽漁夫帽純手工編織鉤針草帽女夏天鏤空大沿帽海邊沙灘帽度假遮陽帽 甜美百搭鏤空可折疊草帽,5,42,82,$29 - $199
1034,日本正品公司貨《折扣》The North Face 北臉 仿舊刷破 老帽 棒球帽 帽,4.9,55,128,$398.00
1035,【925純銀耳塞】Chis Store 純銀 耳堵 塞子 純銀配件 純銀耳塞 耳扣 耳背 耳帽 零件 耳飾 抗過敏,5,106,580,$8 - $12
1036,韓版英倫復古風素面短毛八角帽 貝雷帽 南瓜帽 針織帽 畫家帽 棒球帽 帽子 貝蕾帽【DIFF】,4.9,986,"2,408",$85.00
1037,寶寶儿童帽子 刺绣字母宝宝鸭舌帽 婴儿遮阳帽【IU貝嬰屋】,4.9,139,332,$66.00
1038,『老帽』復古80年代圖標老帽 小標老帽 小logo老帽 棒球帽 鴨舌帽 古著 街頭 復古#102006,5,117,209,$180.00
1039,《Revolve》美國限定 adidas Trefoil Cap 愛迪達 三葉草球帽 BH7137 CK4986,5,261,486,$450.00
1040,蝦皮優選【XIAOLU】 KANGOL 504 WOOL CAP 袋鼠牌 貝雷帽 鴨舌帽 羊毛 VENTAIR 網眼 黑色 褐色,5,132,274,"$1,450 - $1,580"
1041,艾瑪  新生兒胎帽 新生兒蝴蝶結胎帽 胎帽 針織胎帽 寶寶帽子 胎帽 滿月帽 新生兒帽,4.9,103,220,$55.00
