,item,rate,num_rate,num_sold,price
113,九九雜貨 阿拉蕾眼鏡 圓型框架 寶寶眼鏡 兒童圓型鏡框架 兒童眼鏡 圓形無鏡片眼鏡 眼鏡框 小孩眼鏡架 小孩無框眼鏡,4.9,96,507,$12 - $15
114,🌟搞怪眼鏡🌟搞怪眼鏡 生日拍照搞怪眼鏡小紅書抖音網紅同款生日派對個性搞笑卡通眼鏡潮時尚裝飾眼鏡道具拍照必備派對小物,4.9,38,160,$43 - $141
115,🥽防霧護目鏡 兒童護目鏡 小孩護目鏡 騎車防護眼鏡 防霧眼鏡 防口沫 防飛沫 防灰塵眼鏡 組合商品眼鏡束口袋 擦拭布,5,495,"2,513",$35 - $85
116,台灣現貨 24小時內寄出/ 復古眼鏡/韓版/平光鏡/女明星款/半框眼鏡/男個性潮/明星同款/各種臉型都適合,4.9,747,"1,851",$50 - $139
117,【免運】 美國 Hipsterkid 嬰兒太陽眼鏡 抗UV時尚 兒童 偏光太陽眼鏡 (6款附固定繩) 0408,4.9,105,214,"$850 - $1,300"
118,蝦皮優選現貨-韓國復古墨鏡韓版全智賢范冰冰古天樂半透明墨鏡潮圓框復古裸粉色太陽眼鏡 G050,4.9,132,428,$3 - $79
119,附禮盒賓士MercedesBenz防紫外線騎行太陽眼鏡 奔馳開車駕駛鏡防風墨鏡 真彩鍍膜高清偏光鏡經典合金鏡框男女情侶款,4.9,266,501,$278.00
120,蝦皮優選現貨-韓版墨鏡太陽眼鏡大框復古眼鏡框方形彩膜黑超女潮太陽眼鏡 女韓版墨鏡男 黑色 88,4.9,251,909,$7 - $69
121,[台灣現貨] 生活佳 透明護目鏡 防飛沫 防口水 防疫 防風沙 防灰塵 防護眼鏡 防護眼睛 安全阻擋 耐摔 造型,4.5,13,167,$20.00
122,🏆台灣現貨出貨⚠️加送厚實眼鏡盒 ⚠️新款眼鏡 無度數金絲平面平光鏡 圓框近視眼睛復古,4.9,439,"1,492",$20 - $95
123,蝦皮優選✿MERCI 附發票✿ 現貨 絕美珍珠復古圓框 復古眼鏡 圓框眼鏡 金屬框 金屬鏡框 金屬眼鏡 平光眼鏡 造型眼鏡 鏡框,4.9,376,844,$99.00
124,［現貨］可折疊 送套子 智能自動變焦100-400度防藍光紫外線中老年男女折疊無度數老花眼镜,5,42,149,$100.00
125,蝦皮優選[mangel art] 新款韓版大框太陽眼鏡 氣質甜美墨鏡造型眼鏡時尚潮流行復古著優雅網美款,4.9,196,401,$159.00
126,現貨秒出🔥［KOREA MOOS] 韓國透明修飾臉型平光眼鏡（可自配度數）,5,376,705,$250.00
127,【現貨隔天出貨】抖音網紅款近視眼鏡女配有度數護目大圓框時尚防藍光防輻射平光鏡,5,73,168,$96 - $224
128,🌟派對必備🌟搞怪眼鏡 生日拍照韓國生日快樂搞怪眼鏡禮物個性粉色冰淇淋搞笑玩具自拍道具派對,4.9,19,102,$43 - $178
129,鉚釘半框眼鏡 陳冠希藝人同款 韓版平光眼鏡 黑框眼鏡 惡南宅急店【0028M】,4.9,134,449,$105 - $115
130,蝦皮優選新款無框海洋漸層色系眼鏡 墨鏡 太陽眼鏡 超美 外拍 網美 網紅 自拍 出門 出國 必備 放包包 情侶 方便 不敗 百搭,5,182,347,$175.00
131,眼鏡夾片 眼鏡夾 鏡片夾 夾式鏡片 眼鏡 機車族開車族遮陽 台灣出貨 現貨,4.9,299,829,$3 - $70
132,蝦皮優選現貨 臺灣製 潮流 彩色反光墨鏡 太陽眼鏡 墨鏡 UV400,4.9,507,"1,347",$39 - $89
133,蝦皮優選【營伙蟲95】太陽眼鏡/自行車太陽護目鏡/男女運動戶外騎行運動眼鏡/運動太陽眼鏡/抗UV400/抗紫外線/眼鏡,4.9,213,743,$30 - $99
134,💕現貨-+台灣出貨+送厚實眼鏡盒💕文青眼鏡 復古眼鏡 平框眼鏡 半框T字鉚釘黑框平光造型眼鏡框架 配鏡專用 有鏡片,4.9,25,344,$30 - $75
135,蝦皮優選🈵滿額免運🈵 方型霧感塞入式鼻墊！ULTEM 塑鋼眼鏡鼻墊 矽膠鼻墊 鼻墊止滑 防滑矽膠鼻墊 SHAWN尚恩鏡舖,5,149,"1,113",$12.00
136,現貨+預購 超萌佩佩豬造型太陽眼鏡,5,123,483,$20 - $99
137,(現貨)護目鏡 3種顏色 太陽眼鏡  電焊眼鏡 防護鏡 安全眼鏡 防護眼鏡 生存遊戲,4.9,519,"6,905",$35.00
138,台灣🇹🇼現貨 新發表! 進口眼鏡防滑圈 超實用防滑圈 眼鏡族 防滑套 高品質防滑圈 眼鏡防滑圈,5,80,289,$39.00
139,蝦皮優選🏆銷量冠軍🏆人氣商品💯現貨-韓國復古個性太陽鏡女潮圓臉大臉大框明星款墨鏡百搭前衛眼鏡超黑彩膜27,4.9,"4,163","8,362",$179.00
140,【B178】昆凌 周杰倫 同款 金屬大圓框墨鏡 抗UV400 小臉墨鏡 修飾臉型 情侶款 明星款 V牌 GM同款,5,76,209,$199.00
141,蝦皮優選防水防霧遊泳眼鏡 男女遊泳鏡(耳塞+鼻夾+泳鏡)三件套高清平光。BUENA【B040444】,4.7,124,502,$29.00
142,蝦皮優選現貨-韓國ulzzang原宿超輕眼鏡經典復古金屬大框眼鏡框文藝原宿圓形框架眼鏡潮流平光鏡金屬細邊眼鏡框男女通用44,4.9,771,"1,770",$159.00
143,蝦皮優選MIT 抗藍光老花眼鏡 金屬抗藍光老眼鏡 老花眼鏡 金屬老花眼鏡 閱讀眼鏡 膠框老花眼 矯正鏡片 檢驗合格 臺灣製,5,274,697,$149 - $249
144,❤多色可選❤百葉窗發光眼鏡 雙色發光眼鏡 派對 聚會 酒吧 舞台活動表演 會發光的眼鏡 交換禮物,4.9,70,366,$168 - $198
145,特價現貨GentleMonster GM 新款韓國V牌 新品超輕樹脂鏡片系列MAMARS太陽眼鏡 墨鏡 男女款,5,48,89,$920.00
146,蝦皮優選眼鏡 半框眼鏡 可配近視鏡片 復古眼鏡 太陽眼鏡 墨鏡 高品質都敏俊陳冠希原宿半框T字鉚釘平框造型眼鏡,4.9,"1,465","4,050",$49 - $185
147,蝦皮優選眼鏡夾片 墨鏡夾 近視族 防爆偏光 片 偏光鏡片 夾式鏡片 機車族開車族遮陽 台灣出貨 現貨,4.9,153,513,$3 - $70
148,現貨 3M背膠 鼻墊 增高墊 防滑 矽膠鼻墊 鼻托 鼻墊貼 鼻貼 墊高 眼鏡墊 出清 透明款 黑色款 買多優惠 鼻墊止滑,5,46,745,$18.00
149,蝦皮優選現貨-韓版墨鏡太陽眼鏡大框復古眼鏡框方形彩膜黑超女潮太陽眼鏡 女韓版墨鏡男 黑色 88,4.8,918,"1,804",$159.00
150,方框眼鏡 金屬鏡框 明星情侶同款造型 百搭素顏神器 周揚青羅志祥同款男女士大框方型眼鏡架 台灣出貨 現貨,4.7,201,649,$3 - $99
