,item,rate,num_product,num_sold,price
86,SKIP四季織**鍺離子男三角褲**買 6件送 1件-買10件送2件或背心1件--MIT台灣製,5211,549,442,$100
87,????台灣現貨????四季款男士圓領無痕背心薄款打底牛奶絲冰絲背心彈力性無袖圓領,1558,471,427,$99
88,Ω衣枝獨袖Ω【150】新款男士無袖背心跑步訓練連帽健身運動馬甲外套,8611,3290,421,$396
89,BOY2小二布屋【PPK82088】素面背心 簡約休閒型男棉質休閒背心 /VEST,21414,559,417,$180
90,????台灣現貨????台灣現貨 男背心 運動背心 夏天背心 內搭背心 男內衣 無袖T恤健身緊身運動 背心 纯棉背心note4,1559,471,416,$85
91,SKIP四季織*雲彩紗男三角褲*3M-SCOTCHGARD買 6件送 1件-買10件送2件或背心1件-MIT台灣製,5205,544,416,$90
92,【排汗家】美國萊卡超彈性細纖維~吸濕排汗背心→讓你體驗透氣柔軟的舒適感《運動、休閒、上班族、學生、型男必備！》,5885,35,410,$180
93,【§ 衫衫飾飾 §】10062【圖片款S-6XL】韓版修身潮男牛仔馬甲背心大碼無袖破洞休閒背心8S,4102,2805,408,$590
94,????現貨馬上出????韓版寬鬆百搭NO9休閒無袖素色背心 大尺碼舒適透氣無袖上衣 個性潮流素T 男生衣著,17944,831,406,$99 - $199
95,〝MU〞SHOP 專業束胸《【最後一天，買２送１】》全棉雙層雙面料外穿束胸背心、超強束平、透氣舒適、2件免運-小版男裝,860,33,404,$690
96,台灣現貨 / 超涼感冰絲無痕背心 男背心 內搭背心 無痕背心 涼感背心 百搭背心 夏天背心 貼身背心 內衣 【VE03】,23338,717,402,$95
97,????台灣現貨????台灣現貨 男背心 健身緊身運動 背心夏天背心 內搭背心 男內衣 無袖T恤not31,1559,470,399,$50
98,【男人幫】T0366＊羅紋直條紋/11色【玩色百搭潮流挖背背心】吸汗/高磅數,10878,761,396,$59
99,????現貨馬上出????韓版寬鬆百搭NO14休閒無袖素色背心 大尺碼舒適透氣無袖上衣 個性潮流素T 男生衣著,17958,798,385,$99 - $199
100,【珍珍的家】台灣製 MIT 男竹炭寬肩背心內衣 9843吸濕男竹碳纖維內衣 男竹炭背心 男內衣 男竹碳無袖內衣,7536,627,385,$95
101,方領全棉背心 驚爆款/純棉/無縫/男士背心/螺紋/彈力/韓國/日本/潮流/素面內衣/內搭衣/舒適/透氣/平領/無袖H03,5584,1603,385,$110
102,純棉圓領背心全棉彈力驚爆款無縫男士背心韓國日本潮流素面內衣內搭衣舒適透圓領無袖棉質非螺紋背心舒適彈力百搭夜店塑身 H02,9621,1630,384,$110
103,方平領背心驚爆款純棉無縫男士背心全棉螺紋彈力韓國日本潮流素面內衣內搭衣舒適透平領無袖棉質螺紋工字背心舒適彈力百搭H03,9648,1630,382,$110
104,⚡台灣現貨⚡男士塑身背心 緊身內衣slimlift2瘦胸收腰機能背心,1531,527,378,$149
