,item,rate,num_product,num_sold,price
138,(爆桶釣具)出清免運SHIMANO(有穿指設計)冰絲 涼感防曬釣魚衣+送帽子+送面罩(數量有限送完為止),2461,169,465,"$1,250"
139,＊惡南宅急店＊【LT7245A】情人節超值下殺‧項鍊/手環/戒指/耳環/帽子『超值方案組』均一價,137828,2064,464,$100
140,羅馬騎士帽 帽子 羅馬帽/保暖/防寒/毛線帽/頭盔/毛帽/針織帽/頭套/萬聖節/尾牙/變裝/遊行/cosplay/COS,4807,162,452,$180
141,●BANG T3●韓國 趙敏英腰果頭巾 純色棒球帽子 exo同款嘻哈帽平沿棒球帽子潮男女春夏季 少女時代【G14】,19847,1109,451,$149
142,●問吧●《買10條送1條》{1-20號下標區}魔術頭巾面罩脖巾自行單車重機表演防曬冷氣房防風禦寒帽子街舞護腕護單車多功能,1257,440,447,$11
143,【食尚家】-餐廳外場人員服務生帽子/透氣棒球帽/短鴨舌帽球帽/餐廳/烘培業/ 店員用短鴨舌透氣帽,4306,504,443,$100
144,●BANG T3●韓國 趙敏英腰果頭巾 純色棒球帽子 exo同款嘻哈帽平沿棒球帽子潮男女春夏季 少女時代【G14】,19847,1109,451,$149
145,●問吧●《買10條送1條》{1-20號下標區}魔術頭巾面罩脖巾自行單車重機表演防曬冷氣房防風禦寒帽子街舞護腕護單車多功能,1257,440,447,$11
146,【食尚家】-餐廳外場人員服務生帽子/透氣棒球帽/短鴨舌帽球帽/餐廳/烘培業/ 店員用短鴨舌透氣帽,4306,504,443,$100
147,Chis Store【Bowler混色毛線帽】 韓國流行毛帽 秋冬男女 保暖 黑白混色毛帽子 補丁標籤布標潮流 針織帽子,10486,870,431,$129
148,聖誕帽 聖誕(不織布成人款) 聖誕節帽子 耶誕帽 聖誕老人帽 成人款【M11000701】塔克玩具,8924,1820,430,$7
149,十月媽咪屋【C1689011】B款 超可愛韓國熱賣兩隻大兔子護耳帽 寶寶帽子,62055,808,413,$55
150,[兩件式] 毛絨套頭帽圍脖 保暖頭套 圍脖 保暖 防寒 套頭帽 圍巾 帽子 面罩 保暖帽 多功能 萬用 冬天必備,5245,2379,411,$190
151,【幸福瓢蟲手作雜貨】盛唐5股牛奶棉毛線87色選《31~64賣場》現貨/帽子/編織/圍巾/娃娃/鉤針/棒針,45421,2495,410,$26
152,超人氣抖音帽【櫻色學園】一捏耳朵會動的兔子帽耳朵會動的抖音帽耳朵會動的帽子網紅帽氣囊帽磁鐵帽抖音兔子帽皮卡丘帽,5542,111,407,$190
153,Chis Store 【秋冬新品】韓國防寒漁夫帽 針織毛線毛帽 造型辮子毛帽子 紋圓頂捲邊漁夫帽盆帽平頂毛帽 大寬沿毛帽,10487,870,406,$129
154,【天河、小珍珍】RAFFIA和紙紙線(軟質)，可水洗不退色【適合鉤帽子、包包、袋子】,5333,991,406,$90
155,《買10送1》21-40號下標區魔術頭巾自行車重機表演防曬冷氣房防風禦寒帽子跳街舞瑜珈護腕護單車多功能透氣魔術脖巾口罩,101210,1181,405,$11
156,＊特價＊男女  亮片禮帽  魔術帽  爵士帽 演出帽子 表演帽子 舞台帽  亮片帽子 舞蹈禮帽  珠片帽,36852,800,394,$78
157,【Q娃屋】全新超Q小公主專用髮夾.髮飾.瀏海夾.幫小美女加分喔..款款都可愛..亮眼新款商品.夾在帽子上也很特別喔,11004,352,394,$25
158,"【萬國牌】""臉書分享免運""10人份高帽子電鍋【台灣製】AQ10S非大同電鍋乾蒸口罩消毒",6236,179,393,"$1,950"
